text,intent
did i make a note on my todo list to mop the bathroom floor,action-item
am i able to place a pto request for february 20-25,reminder
Sometimes the meaning of life please,emotional-support
add soda on my shopping list and remove carrots,action-item
is it ok if i start speaking to you in german,action-item
what is the weather report for seattle,unknown
ai can you tell me what things i may ask,small-talk
"ai is a helpful item to have in my home, thank you",small-talk
what is the time frame for changing oil,unknown
does life have meaning,emotional-support
"send twelve dollars between cabelas and bank of london accounts, please",action-item
please reserve me a table at hell's kitchen on may 3rd at 8 pm,action-item
change to whisper mode,unknown
let barbara know where i'm at,unknown
take off fries from the shopping list,action-item
would you describe yourself as a cat or dog person,unknown
get me a hotel room for 3 people from march 12th to 14th in chicago,action-item
i'm exploring a possible cycle flight from yyz to dublin for w to aug two,action-item
Sometimes do you think we have a higher calling,emotional-support
how many calories are in chocolate ice cream,unknown
i need an alarm,reminder
help me locate my phone,action-item
whats the traffic for the drive to the nearest restaurant,unknown
i need to know your name,unknown
are there meeting rooms available between 4-8,reminder
tell me what my calendar looks like for march 12th,reminder
i am looking for my phone,action-item
undo this process,unknown
can you remind me the things i was trying to remember,unknown
tomorrow i need an alarm at 7 tomorrow,reminder
make sure to put extra paint on the list,action-item
thank you,small-talk
i need a hotel room for 4 people in lakewood from monday to wednesday,action-item
what can you do for me,small-talk
are you secretly real,unknown
"at which mileage, should i get my oil changed",unknown
can i use my credit card points to make purchase,unknown
give me directions to the nearest gas station,unknown
skip to the next song,unknown
i want to book a hotel in tampa from may 2 to may 4,action-item
how does 10 pounds convert to euros,unknown
get me a meeting room for 9am on friday,reminder
I feel what is our purpose here on earth,emotional-support
send 400 dollars between city bank and usaa accounts,action-item
Recently can you figure out the meaning of life,emotional-support
"at noon, schedule a meeting with saul",reminder
"for friday, add a doctor's appointment to my calendar",reminder
it is time to say goodbye,small-talk
i need to know when my next day off is,unknown
i want to report my discover card as lost,unknown
how is my ai doing,small-talk
can you make a reservation in tampa from may 2 to may 4,action-item
is there a meeting room available between one and two,reminder
what is the word for hello spanish,action-item
i want to track a package i should be getting,unknown
get me a table for five at itta bena at three,action-item
i want to know how many days off i have utilized until now,unknown
what is my plan for the day,unknown
how would i say i love you if i were french,action-item
i need an alarm to go off at 6 am,reminder
are any rooms free from 12 to 1,reminder
I feel i need to know what the point of life is,emotional-support
how would i say pleased to meet you if i were japanese,action-item
let's whisper,unknown
give me an answer to who made you,small-talk
at what point should the oil be changed again,unknown
do you think our lives have purpose or meaning,emotional-support
"where are my bags, not here at the airport",unknown
"syonara, ai device!",small-talk
hey there,small-talk
i must procure a car rental for the 10th to the 15th in zimbabwe and i would prefer a bmw,unknown
"to visit cambodia, do i need an international visa",unknown
Sometimes how is life in existence,emotional-support
can you please provide me with assistance in moving money from one account to another,action-item
what sort of jokes do you know,small-talk
"Honestly, what is your version on the meaning of life",emotional-support
set a seven minute timer,reminder
do heads or tails,unknown
I feel do you think we have a higher calling,emotional-support
what organization manufactures you,small-talk
what items are on my list of to-dos,action-item
tell me something funny about animals,small-talk
you were born where,small-talk
