text,intent
can you tell me my vehicles mpg,unknown
whats the fuel economy of this car,unknown
what kind of mileage does this car get,unknown
mpg for this car please,unknown
what is the miles per gallon,unknown
how is the car's fuel economy,unknown
am i due for an oil change yet,unknown
when is the next time i should change my oil,unknown
when is my car due for its next oil change,unknown
when am i due for my next oil change,unknown
when should i get my next oil change,unknown
when's the next time i should change my oil,unknown
when should i get my car's oil changed next,unknown
when is the next time i need to get an oil change,unknown
when is my car's next oil change supposed to be,unknown
how long until my next oil change,unknown
when's the next time i ought to change my oil,unknown
when's the next time i have to get an oil change,unknown
when should i get my oil changed,unknown
when should i get the oil changed in my car,unknown
figure out when my car will next need an oil change,unknown
can you recommend for me when to next get my oil changed,unknown
when do you think i ought to change the oil in my car next,unknown
how soon until i will need to get my oil changed,unknown
find out for me when my car is next due for an oil change,unknown
where can i find information on oil changes for my car,unknown
what are the manufacturers guidance on oil changes,unknown
is my car due for it's next oil change,unknown
what is the recommended interval to get my oil changed,unknown
when will i need my next oil change,unknown
how often should i change the oil,unknown
do i need to change my oil soon,unknown
when will my oil change be due for this car,unknown
is my oil change coming up soon,unknown
what's my oil change status,unknown
when does this car need oil changes,unknown
i will say yes as my response,unknown
my answer to your question is yes,unknown
yes is my answer,unknown
"yes, ai, that is correct",unknown
that's true,unknown
that's correct,unknown
that checks out,unknown
that's right,unknown
affirmative,unknown
"yes, that is factual",unknown
"yes, that happens to be correct",unknown
that would be correct,unknown
thats right,unknown
"yes, this is true",unknown
sure,unknown
okay,unknown
definitely,unknown
roger that,unknown
i agree,unknown
absolutely,unknown
you're right,unknown
"yes, that's right",unknown
please let's do it,unknown
yes please,unknown
can we please,unknown
"yes, please",unknown
10-4,unknown
ya,unknown
yup,unknown
great,unknown
what are some interesting things i can do while in raleigh,unknown
can you help me pick some fun things to do in london during my trip,unknown
"help me plan my traveling itinerary for my trip to madrid, i want to see lots of sights!",unknown
help me pick a new location to travel to,unknown
can you do some research about the best places to travel,unknown
tell me some fun activities to do in oklahoma city,unknown
what are some popular tourist activities in mexico city,unknown
i am itching to travel but don't know where to go,unknown
give me some recommendations of good tourist attractions in montreal,unknown
tell me some fun tourist attractions in london,unknown
give me some ideas of what to do during my trip to dallas,unknown
find out the best tourist attractions to visit in moscow,unknown
i want some suggestions for tourist activities in dublin,unknown
i am traveling to paris soon and would like some suggestions of what to do and see,unknown
what are some local attractions in portland,unknown
what sorts of activities should i get up to while i am in dublin,unknown
i want to explore a new place but don't know where i should go do you have any ideas,unknown
please give me some ideas of fun tourist activities to do while i am in paris,unknown
can you throw out some suggestions to me of places to travel to,unknown
suggest some things for me to do while i am in los angeles,unknown
let me know some things to do in phoenix,unknown
let me know some things i can do in dallas,unknown
i wanna know some things to do in phoenix,unknown
i would like to do some things in phoenix,unknown
tell me some things to do in phoenix,unknown
what are some fun silly things to do in new jersey,unknown
what are some cool tourist attractions in england,unknown
what are some fun local experiences in canada,unknown
what are some fun tourist things to do in mumbai,unknown
